event_id,timestamp_utc,country,region,city,site_code,latitude,longitude,agent_id,agent_rank,agent_clearance,team_id,operation_id,operation_codename,operation_type,target_sector,target_importance_score,target_risk_level,intel_source_primary,intel_source_secondary,intel_confidence_score,threat_score_overall,threat_financial,threat_cyber,threat_physical,money_moved_usd,records_exfiltrated,compromised_accounts,channel_email,channel_phone,channel_darknet,channel_field_meet,status,triage_priority,requires_manual_review,escalated_to_level,false_positive_flag,model_version,notes_short,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60
EVT-0008741,2024-04-13 13:34:46,BR,LATAM,Sao Paulo,BR-318,-23.57305,-47.78788,AG-6755,FIELD,SECRET,T-015,OP-2025-008741,DEEPBLUE-494,MONEY_LAUNDERING,Telecom,9,CRITICAL,CYBINT,SIGINT,81,63,62,67,59,311316,4146,133,Y,N,Y,N,NEW,P1,N,2,N,aurora-1.1,incomplete metadata,55.38,66.15,62.63,53.97,50.01,52.12,66.58,75.15,71.75,70.97,28.29,34.34,32.44,31.57,32.7,26.77,32.75,42.32,33.08,31.75,43.72,42.61,38.96,45.98,48.86,37.49,41.03,41.72,50.47,41.23,100,100,100,100,100,100,100,100,100,100,48.94,31.29,14.57,19.48,51.97,32.67,64.7,17.27,33.89,13.14,58.4,7.4,88.12,8.72,51.91,18.12,9.64,37.32,18.22,48.39
EVT-0008742,2024-12-27 02:25:11,RU,EU-EAST,Moscow,RU-851,55.70513,37.74187,AG-7928,ANALYST,CONFIDENTIAL,T-032,OP-2025-008742,AURORA-309,INSIDER_TRADING,Government,4,MEDIUM,CYBINT,SIGINT,33,62,64,74,45,275333,2659,131,N,Y,Y,Y,CLOSED,P2,Y,3,N,aurora-1.0,incomplete metadata,78.38,34.8,50.68,53.17,62.6,54.05,63.83,55.82,52.29,59.73,28.36,26.55,30.62,27.02,17.52,32.1,29.86,30.26,25.35,37.35,27.59,25.09,23.22,32.53,35.98,27.89,26.04,30.9,29.64,30.41,52.12,73.87,60.61,58.43,76.86,80.37,64.75,94.21,78.81,73.79,21.18,33.72,15.48,29.08,96.05,17.33,37.99,70.38,37.32,0,64.89,29.32,41.33,73.1,55.16,1.44,44.39,11.9,35.59,3.94
EVT-0008743,2024-04-26 22:15:02,US,US-EAST,New York,US-861,41.67536,-74.7849,AG-4668,SENIOR,TOP_SECRET,T-003,OP-2025-008743,SPECTRUM-133,MONEY_LAUNDERING,Defense,5,MEDIUM,SIGINT,OSINT,49,42,43,50,28,242452,2699,53,Y,N,N,N,CLOSED,P3,N,0,N,aurora-1.2,possible duplicate event,40.49,35.87,29.99,38.3,42.58,40.29,54.82,46.52,40.87,36.25,20.46,21.72,26.47,28.65,28.22,20.24,23.41,28.7,19.2,19.14,31.23,25.37,27.72,34.85,28.18,19.44,21.69,16.77,25.36,21.41,60.35,85.71,76.27,87.06,77.51,81.26,83.56,94.98,97.83,73.62,5.45,36.4,21.87,74.13,5.44,34.96,23.31,29.36,30.09,14.97,34.1,26.69,20.62,8.68,0,43.85,0,3.92,0,34.7
EVT-0008744,2024-05-22 16:34:35,SK,EU-CENTRAL,Bratislava,SK-401,49.15969,15.60182,AG-5894,ANALYST,TOP_SECRET,T-013,OP-2025-008744,PHOENIX-190,ESPIONAGE,Finance,6,MEDIUM,HUMINT,SIGINT,69,47,46,51,44,222243,1842,64,Y,N,N,N,CLOSED,P3,N,0,N,aurora-1.0,source reliability downgraded,50.29,52.18,54.32,51.98,49.48,48.44,63.5,37.74,50.29,47.32,25.62,21.53,28.7,26.52,26.33,24.37,26.41,22.78,22.32,23.37,14.86,28.89,19.58,27.41,17.98,18.81,22.76,19.48,22.5,15.63,100,82.89,92.62,94.76,84.36,82.89,85.17,66.02,100,87.36,52.55,1.27,22.87,28.64,29.39,19.63,48.89,18.61,0,10.24,0,19.38,0,17.14,20.45,20.16,0,33.27,18.63,5.87
EVT-0008745,2024-04-01 22:02:48,FR,EU-WEST,Paris,FR-560,48.3228,3.30497,AG-7124,FIELD,CONFIDENTIAL,T-040,OP-2025-008745,SPECTRUM-281,CYBER_INTRUSION,Telecom,7,MEDIUM,HUMINT,CYBINT,52,57,59,58,53,270051,3119,105,Y,N,Y,N,NEW,P3,N,0,N,aurora-1.2,pattern matches known cluster,51.98,61.63,61.4,51.46,59.61,68.97,58.07,48.21,59.87,66.05,22.08,34.32,25.46,35.66,26.59,17.2,41.87,23.84,24.91,25.34,33.04,30.87,27.45,32.89,26.35,44.81,30.34,33.72,25.53,30.87,88.42,100,98.9,92.12,100,99.29,100,100,97.29,96.8,23.55,26.97,0,53.83,33.77,54.35,36.62,46.96,19.61,8.2,0,32.01,42.12,18.68,11.43,27.32,25.3,51.3,31.45,13.16
EVT-0008746,2024-12-06 18:59:45,BR,LATAM,Sao Paulo,BR-911,-24.61964,-47.31587,AG-3893,SENIOR,TOP_SECRET,T-029,OP-2025-008746,SPECTRUM-518,INSIDER_TRADING,Energy,1,MEDIUM,FININT,SIGINT,53,50,47,44,62,288705,2848,94,N,N,N,N,DISMISSED,P3,N,0,N,aurora-1.1,incomplete metadata,63.41,66.23,59.28,63.82,64.92,35.65,57.04,45.88,31.79,37.43,35.72,26.61,28.61,36.45,26.18,30.38,28.01,25.57,29.99,20.56,31.46,20.83,32.13,35.82,22.17,36.43,21.07,21.0,33.79,33.99,57.21,45.88,52.05,36.72,50.5,52.65,56.45,36.55,40.9,57.14,10.78,64.54,6.44,23.13,18.58,0,16.33,24.93,58.86,27.82,44.77,24.4,19.86,22.76,44.68,8.19,68.05,41.31,29.47,50.03
EVT-0008747,2024-06-15 15:53:59,RU,EU-EAST,Moscow,RU-624,54.85754,38.83995,AG-6217,SENIOR,SECRET,T-021,OP-2025-008747,PHOENIX-960,RANSOMWARE,Logistics,5,MEDIUM,FININT,HUMINT,37,63,55,77,51,307929,3487,115,Y,N,Y,Y,CONFIRMED,P2,Y,0,N,aurora-1.0,pattern matches known cluster,69.58,58.45,69.46,59.19,57.27,72.01,69.72,69.36,69.1,73.38,34.2,37.04,25.55,32.29,36.27,20.24,27.96,29.97,29.83,33.21,26.78,30.02,31.89,26.04,31.26,31.94,33.4,32.71,31.63,30.39,76.66,64.98,78.38,90.55,78.62,77.46,88.07,81.64,86.16,76.07,40.88,58.84,22.51,66.69,26.26,64.13,18.29,22.16,50.7,17.0,0,39.05,16.4,57.29,7.77,20.47,73.87,28.77,72.81,2.0
EVT-0008748,2024-11-24 22:09:21,DE,EU-CENTRAL,Berlin,DE-860,53.5537,12.11946,AG-6972,SENIOR,SECRET,T-010,OP-2025-008748,PHOENIX-670,CYBER_INTRUSION,Education,1,MEDIUM,OSINT,SIGINT,73,57,62,63,45,270660,2921,112,Y,N,N,N,CLOSED,P3,N,0,N,aurora-1.1,cross-border activity detected,67.56,45.52,84.44,67.65,67.84,44.86,41.31,47.52,69.24,49.14,16.58,34.36,38.03,24.44,31.8,30.07,30.24,25.23,19.81,24.13,23.68,37.15,30.7,26.39,28.12,38.12,26.92,32.83,26.33,24.25,36.34,25.64,39.25,68.72,45.66,35.47,38.9,27.39,51.44,47.06,0,24.49,9.26,52.05,14.31,64.85,43.12,7.93,23.73,26.4,18.08,7.91,9.0,5.68,35.83,33.32,26.39,44.08,36.46,10.41
EVT-0008749,2024-01-02 00:30:50,BR,LATAM,Sao Paulo,BR-852,-24.32272,-47.63961,AG-3818,SENIOR,SECRET,T-029,OP-2025-008749,PHOENIX-212,INSIDER_TRADING,Logistics,4,LOW,SIGINT,OSINT,55,9,4,7,17,70412,214,54,Y,N,N,Y,NEW,P3,N,0,N,aurora-1.0,pattern matches known cluster,4.82,0.84,13.77,7.52,0,22.95,2.5,0,11.17,12.76,9.72,11.18,9.56,0,6.77,11.07,8.68,3.48,3.17,4.69,0.06,0,0,0,0,0,4.25,2.39,4.6,9.47,84.23,82.43,84.91,71.17,78.01,73.61,62.65,75.5,75.46,58.99,10.38,12.75,33.17,0,10.24,0,0,0,11.24,27.02,7.87,0,6.59,16.19,0,0,0,54.91,0,0
EVT-0008750,2024-05-23 16:29:55,CZ,EU-CENTRAL,Prague,CZ-423,50.45546,13.06425,AG-6554,HQ,SECRET,T-016,OP-2025-008750,SPECTRUM-850,MONEY_LAUNDERING,Healthcare,3,MEDIUM,SIGINT,FININT,49,50,64,59,26,220231,2671,79,N,N,N,N,NEW,P3,N,1,N,aurora-1.0,cross-border activity detected,54.13,52.53,32.81,48.01,45.37,42.91,54.26,61.73,53.26,49.24,19.13,19.44,32.47,11.72,17.72,23.82,29.66,18.56,12.81,19.77,23.86,24.68,20.67,28.8,24.91,28.75,31.23,25.9,30.37,23.44,90.04,71.37,71.12,53.79,83.54,65.14,67.14,61.34,74.23,49.49,14.75,26.57,0,25.18,51.36,0,5.82,36.88,0.56,44.09,69.4,43.79,75.26,62.31,15.96,37.99,47.42,10.12,0,4.24
EVT-0008751,2024-02-04 07:26:48,CN,ASIA-PAC,Beijing,CN-166,39.26379,116.21449,AG-4926,HQ,TOP_SECRET,T-036,OP-2025-008751,AURORA-437,ESPIONAGE,Energy,8,HIGH,FININT,SIGINT,68,79,91,69,79,414173,3895,163,Y,Y,N,N,CONFIRMED,P2,Y,2,N,aurora-2.0,anomaly detected,95.68,85.12,80.43,89.37,73.29,90.37,72.45,69.24,77.38,70.55,53.62,35.24,39.3,39.51,48.41,38.19,36.5,37.84,40.68,43.87,35.09,41.14,39.04,52.14,39.78,40.98,25.97,38.46,34.68,41.97,100,100,100,100,100,100,100,100,100,100,47.09,43.02,63.67,23.46,44.45,37.74,37.68,55.7,26.43,18.14,0,56.29,40.11,31.67,36.51,17.38,45.8,7.43,44.4,40.26
EVT-0008752,2024-10-10 19:44:12,GB,EU-WEST,London,GB-874,51.79721,1.60139,AG-5048,HQ,SECRET,T-019,OP-2025-008752,DEEPBLUE-084,MONEY_LAUNDERING,Finance,1,LOW,HUMINT,OSINT,50,21,29,22,12,108190,1345,27,N,Y,N,Y,IN_REVIEW,P3,N,1,N,aurora-1.0,source reliability downgraded,10.92,24.36,16.99,29.6,0.92,31.91,19.49,29.19,5.68,17.02,18.19,7.76,7.24,13.57,5.72,7.51,14.95,17.96,17.09,5.56,17.03,17.43,20.21,14.62,22.83,19.7,15.52,14.56,22.46,12.93,46.1,37.54,53.59,50.22,47.67,50.74,56.31,39.96,40.81,32.95,0,12.18,0,15.47,39.32,30.11,7.6,5.5,10.29,0,19.83,0,28.35,7.2,7.35,33.86,33.32,18.78,16.64,58.6
EVT-0008753,2024-12-13 08:26:17,CZ,EU-CENTRAL,Prague,CZ-921,50.91132,14.0584,AG-2112,ANALYST,TOP_SECRET,T-010,OP-2025-008753,SPECTRUM-781,MONEY_LAUNDERING,Logistics,2,MEDIUM,OSINT,SIGINT,63,42,51,37,39,195956,1694,106,N,N,Y,N,DISMISSED,P3,N,0,Y,aurora-1.2,cross-border activity detected,39.32,42.34,36.53,31.06,30.9,40.53,39.33,33.39,31.97,52.44,14.28,21.52,21.86,25.22,18.42,12.37,23.47,18.07,12.68,21.13,17.73,14.38,21.29,19.6,18.29,23.53,15.67,20.53,7.09,14.01,50.56,72.6,46.67,56.97,67.43,47.53,56.97,61.23,57.81,55.28,26.94,54.01,28.8,0,54.89,31.94,48.67,5.5,55.3,19.66,13.82,28.56,14.04,40.26,33.57,21.47,21.64,65.34,24.8,29.82
EVT-0008754,2024-09-20 18:35:15,SK,EU-CENTRAL,Bratislava,SK-116,49.29736,16.46034,AG-2611,ANALYST,CONFIDENTIAL,T-037,OP-2025-008754,DEEPBLUE-667,MONEY_LAUNDERING,Defense,4,LOW,FININT,HUMINT,61,32,34,39,20,120270,1718,75,N,Y,N,N,IN_REVIEW,P3,N,0,N,aurora-1.0,possible duplicate event,40.94,40.7,40.43,36.12,22.5,32.67,20.65,22.43,26.89,31.68,9.46,15.43,9.39,13.76,16.86,18.2,13.48,15.5,9.16,14.29,8.77,22.17,4.13,18.44,18.42,23.52,12.11,3.7,19.55,9.99,77.67,94.16,70.91,72.93,77.03,84.97,89.51,78.96,56.03,87.52,14.47,0,0,0,9.01,19.81,47.53,0,11.31,32.2,47.88,36.61,8.07,1.01,0,33.04,56.61,0,0,12.16
EVT-0008755,2024-02-16 17:51:16,BR,LATAM,Sao Paulo,BR-982,-24.64689,-47.73843,AG-3121,HQ,SECRET,T-030,OP-2025-008755,AURORA-390,ESPIONAGE,Energy,3,MEDIUM,FININT,OSINT,35,62,78,59,50,322497,2719,97,Y,Y,N,Y,CLOSED,P2,Y,1,N,aurora-2.0,possible duplicate event,62.25,71.06,56.17,57.43,55.59,39.71,49.06,70.6,50.06,49.68,27.28,37.38,29.66,31.65,38.6,30.24,33.65,26.49,32.88,37.15,30.23,24.31,36.74,26.99,34.33,28.69,16.81,22.42,21.92,41.02,53.1,60.31,57.12,79.89,58.73,80.45,66.38,68.39,74.7,67.8,15.42,25.63,1.65,2.02,25.12,79.2,27.68,45.96,33.53,21.81,52.14,46.38,84.72,13.59,38.86,0,36.38,41.65,45.17,0
EVT-0008756,2024-03-19 10:54:55,SK,EU-CENTRAL,Bratislava,SK-176,47.94049,17.70686,AG-4845,HQ,CONFIDENTIAL,T-030,OP-2025-008756,MIRAGE-499,MONEY_LAUNDERING,Government,8,MEDIUM,HUMINT,CYBINT,67,48,31,68,41,250361,1597,97,Y,N,N,N,NEW,P3,N,1,N,aurora-1.2,possible duplicate event,46.53,37.53,56.13,49.22,52.62,45.43,36.34,60.58,42.19,52.81,21.09,19.84,17.81,14.95,23.84,22.74,21.73,19.91,30.49,22.87,12.86,16.14,24.95,33.28,21.54,17.11,16.11,17.11,11.74,14.79,100,100,86.61,100,100,100,99.31,100,100,98.34,62.12,12.82,13.22,59.04,21.9,8.18,26.81,67.12,7.57,42.0,20.29,52.42,16.09,4.56,32.32,48.79,27.22,14.26,29.78,33.9
EVT-0008757,2024-11-12 03:32:02,BR,LATAM,Sao Paulo,BR-578,-24.58565,-47.27096,AG-5877,SENIOR,CONFIDENTIAL,T-030,OP-2025-008757,DEEPBLUE-611,ESPIONAGE,Logistics,5,HIGH,HUMINT,SIGINT,44,67,70,61,70,374178,3418,128,N,N,N,N,CLOSED,P2,Y,2,N,aurora-2.0,pattern matches known cluster,77.55,49.04,68.54,66.56,62.74,58.14,75.84,75.84,74.42,74.16,33.01,35.96,45.01,42.8,37.68,33.7,35.95,33.07,43.08,36.15,45.6,31.16,31.75,26.5,35.08,37.68,30.33,33.74,34.23,32.86,100,100,100,100,100,100,100,100,100,100,56.86,50.99,26.9,73.92,34.96,12.64,27.26,30.76,21.44,51.25,28.98,21.93,18.5,43.41,38.97,51.75,29.98,42.85,54.25,60.94
EVT-0008758,2024-05-16 09:00:45,CZ,EU-CENTRAL,Prague,CZ-626,49.83292,16.20206,AG-1892,JUNIOR,CONFIDENTIAL,T-017,OP-2025-008758,AURORA-954,RANSOMWARE,Telecom,6,MEDIUM,HUMINT,OSINT,62,52,59,55,43,248262,2799,45,Y,Y,N,N,IN_REVIEW,P3,N,0,N,aurora-1.0,possible duplicate event,42.04,60.08,71.04,48.86,72.92,35.66,64.07,47.08,61.41,49.66,14.06,26.99,29.37,31.91,22.75,24.31,20.24,22.32,19.55,25.7,25.65,21.04,29.95,24.15,35.62,27.18,21.66,22.41,24.61,26.11,91.82,87.2,87.39,92.32,93.59,100,89.27,92.83,86.37,57.1,19.0,7.86,0,24.53,19.05,46.99,32.98,5.73,7.08,30.17,33.89,40.46,32.54,42.87,43.14,27.99,0,0.42,32.55,31.15
EVT-0008759,2024-10-01 15:01:13,BR,LATAM,Sao Paulo,BR-169,-23.04258,-46.09916,AG-4327,ANALYST,TOP_SECRET,T-040,OP-2025-008759,PHOENIX-530,MONEY_LAUNDERING,Healthcare,8,MEDIUM,FININT,HUMINT,48,54,47,70,41,281839,3724,130,Y,Y,N,Y,IN_REVIEW,P3,N,0,N,aurora-1.0,cross-border activity detected,55.65,60.18,33.5,56.36,55.93,50.37,52.69,44.91,70.02,71.5,23.73,25.41,22.66,26.27,33.6,30.6,25.18,25.24,28.63,19.13,37.66,21.54,25.33,29.12,35.54,27.45,39.68,37.86,39.9,36.8,100,100,100,83.57,100,100,100,100,100,100,56.74,40.87,14.67,24.82,46.09,30.99,33.43,14.23,36.85,46.23,21.08,7.13,51.51,37.46,28.65,30.06,3.58,45.77,65.92,26.2
EVT-0008760,2024-05-27 11:25:43,CN,ASIA-PAC,Beijing,CN-124,38.96355,116.34784,AG-1592,SENIOR,SECRET,T-022,OP-2025-008760,MIRAGE-422,RANSOMWARE,Telecom,4,HIGH,SIGINT,HUMINT,93,66,67,67,62,339393,3450,106,Y,Y,N,N,IN_REVIEW,P2,N,1,N,aurora-2.0,anomaly detected,67.43,67.87,54.19,68.9,63.32,68.38,63.99,67.77,76.13,56.96,31.14,27.91,37.28,32.15,39.18,27.01,38.22,22.09,40.55,33.22,39.52,41.91,38.34,47.84,40.47,38.6,33.99,34.66,24.52,28.1,100,100,91.66,100,100,100,100,100,95.11,100,38.87,51.9,31.17,39.08,26.75,42.22,81.64,11.78,50.94,11.62,26.01,50.53,25.45,7.12,80.02,17.01,76.68,6.75,42.72,11.24
EVT-0008761,2024-02-22 14:02:53,BR,LATAM,Sao Paulo,BR-858,-23.69005,-46.94188,AG-6466,ANALYST,SECRET,T-015,OP-2025-008761,PHOENIX-806,INSIDER_TRADING,Defense,6,LOW,OSINT,HUMINT,66,31,42,34,15,204684,1314,69,Y,N,N,N,IN_REVIEW,P3,N,1,N,aurora-2.0,manual verification pending,21.15,17.44,27.12,19.27,15.58,30.13,48.29,42.69,36.9,31.05,21.28,14.62,29.73,26.76,24.3,19.1,17.1,17.25,16.73,15.96,11.85,12.49,5.05,22.41,18.62,16.27,14.19,13.07,19.87,19.18,81.43,87.76,100,100,94.4,89.39,85.69,95.89,89.71,78.26,18.31,21.67,33.68,57.05,33.63,3.64,2.67,37.84,29.63,12.12,11.39,17.18,36.26,20.94,41.78,9.25,0,47.46,11.29,0
EVT-0008762,2024-11-28 05:05:55,SK,EU-CENTRAL,Bratislava,SK-553,49.11544,16.27207,AG-9183,HQ,TOP_SECRET,T-038,OP-2025-008762,NIGHTFALL-667,INSIDER_TRADING,Government,4,LOW,HUMINT,FININT,42,34,14,48,35,191634,1651,64,N,N,Y,Y,NEW,P3,N,0,N,aurora-2.0,possible duplicate event,38.25,28.7,23.91,37.74,34.09,38.94,42.52,29.71,33.02,39.04,12.99,21.91,23.31,18.79,19.25,15.9,14.59,12.55,20.24,27.92,19.61,7.76,18.02,24.87,11.96,9.77,22.89,16.55,19.23,18.61,76.67,78.8,72.26,77.18,67.25,53.95,62.24,84.65,90.64,81.43,25.22,37.24,10.37,8.14,18.83,23.57,60.05,17.27,23.16,0,24.58,11.54,39.22,14.4,0,19.32,7.12,22.23,30.04,0
EVT-0008763,2024-08-03 22:03:04,US,US-EAST,New York,US-237,40.61095,-74.35567,AG-7293,JUNIOR,CONFIDENTIAL,T-029,OP-2025-008763,NIGHTFALL-137,ESPIONAGE,Education,4,MEDIUM,FININT,CYBINT,83,55,62,55,47,285906,2633,98,Y,N,N,Y,NEW,P3,N,1,N,aurora-1.0,anomaly detected,48.32,49.91,58.07,37.63,57.33,60.08,53.88,41.08,59.92,52.71,25.73,24.34,37.56,18.86,35.11,21.62,29.86,31.41,29.73,26.71,21.97,27.23,17.91,23.32,27.13,27.7,24.01,17.18,20.03,22.71,61.92,54.41,58.96,78.93,69.67,69.77,57.17,73.72,89.83,69.15,39.86,48.5,29.84,19.62,24.68,31.9,24.17,28.24,56.96,13.63,43.53,26.53,32.65,46.46,46.77,16.65,45.32,45.91,33.77,12.22
EVT-0008764,2024-06-01 04:23:52,FR,EU-WEST,Paris,FR-864,48.06697,3.42749,AG-8741,ANALYST,TOP_SECRET,T-035,OP-2025-008764,SPECTRUM-934,ESPIONAGE,Education,6,MEDIUM,SIGINT,FININT,37,59,74,53,52,311643,3651,101,N,N,N,Y,IN_REVIEW,P3,N,0,N,aurora-1.1,anomaly detected,57.66,56.67,70.13,67.66,50.66,45.3,56.19,62.48,79.43,58.64,32.5,29.34,25.72,32.81,29.13,31.07,33.18,25.72,37.2,26.02,33.52,39.53,36.47,36.19,39.34,37.98,30.45,31.78,37.58,32.96,78.76,87.6,100,100,72.52,66.51,75.65,86.06,80.46,94.82,43.9,37.53,29.17,42.95,28.79,27.59,51.91,44.95,37.46,29.51,54.37,41.9,18.35,5.03,0,60.47,12.11,1.77,1.09,57.35
EVT-0008765,2024-01-29 02:14:15,CZ,EU-CENTRAL,Prague,CZ-675,49.98573,14.21609,AG-5518,JUNIOR,TOP_SECRET,T-024,OP-2025-008765,DEEPBLUE-628,RANSOMWARE,Logistics,5,MEDIUM,SIGINT,HUMINT,67,57,76,51,46,279176,3559,115,Y,Y,N,N,IN_REVIEW,P3,N,0,N,aurora-1.2,manual verification pending,57.31,71.99,52.33,52.07,83.47,45.65,70.94,53.67,55.05,54.29,29.34,23.5,30.2,28.2,34.05,35.33,34.63,28.47,35.12,31.23,27.38,40.81,34.22,36.16,45.41,35.54,37.68,31.84,28.03,54.29,85.82,75.33,88.95,70.82,94.93,93.33,81.51,84.88,86.81,79.22,22.69,50.77,12.32,18.84,41.01,24.55,27.28,35.01,34.18,4.92,13.27,34.0,31.37,62.84,21.82,22.37,17.93,36.46,1.02,27.9
EVT-0008766,2024-05-23 16:55:27,GB,EU-WEST,London,GB-779,52.0657,1.62674,AG-7454,FIELD,CONFIDENTIAL,T-001,OP-2025-008766,MIRAGE-057,CYBER_INTRUSION,Energy,7,MEDIUM,CYBINT,HUMINT,66,62,56,61,69,320078,2942,101,Y,N,Y,N,CONFIRMED,P2,Y,1,N,aurora-2.0,cross-border activity detected,70.62,66.03,63.55,61.66,78.11,52.89,64.38,57.11,70.62,39.78,28.25,27.24,36.96,34.11,36.33,31.0,26.29,26.88,29.26,26.66,26.6,32.96,32.73,31.68,26.54,29.53,30.21,31.96,23.53,32.51,98.64,100,100,100,93.06,100,100,85.07,100,99.13,43.35,59.35,35.68,20.9,41.83,31.25,56.88,17.47,35.05,44.81,17.61,50.96,72.45,33.85,24.75,38.45,40.52,0,8.96,57.71
EVT-0008767,2024-10-29 06:34:32,DE,EU-CENTRAL,Berlin,DE-597,53.00598,14.64697,AG-6929,SENIOR,TOP_SECRET,T-033,OP-2025-008767,SPECTRUM-548,CYBER_INTRUSION,Energy,4,MEDIUM,SIGINT,FININT,38,64,57,70,62,326283,2345,111,Y,Y,Y,N,CONFIRMED,P2,Y,0,N,aurora-1.0,anomaly detected,76.79,68.96,87.46,66.43,65.67,67.1,51.75,76.99,64.87,56.08,32.54,33.71,31.68,31.44,35.26,24.73,31.62,34.17,26.24,40.76,22.93,23.85,19.99,25.25,26.64,21.63,9.87,29.6,24.25,18.62,60.25,74.55,65.12,62.11,66.58,64.89,85.72,61.38,74.37,93.14,36.88,42.14,22.06,16.35,24.2,14.38,49.48,17.77,27.11,29.29,30.91,50.86,25.2,25.88,60.44,31.92,1.32,2.37,12.9,8.58
EVT-0008768,2024-10-01 15:26:40,PL,EU-EAST,Warsaw,PL-983,51.1594,20.02617,AG-4634,ANALYST,TOP_SECRET,T-039,OP-2025-008768,MIRAGE-732,ESPIONAGE,Education,5,HIGH,FININT,SIGINT,48,66,68,66,64,334349,2958,88,Y,Y,Y,N,CONFIRMED,P2,Y,1,N,aurora-2.0,pattern matches known cluster,60.8,57.97,58.85,78.02,65.51,51.83,65.02,80.41,51.7,68.65,38.33,35.69,27.04,30.28,35.11,25.16,44.37,34.96,38.37,37.54,31.22,30.86,27.75,27.51,18.43,36.51,26.86,35.51,29.52,33.98,100,100,100,100,100,100,100,100,100,100,55.93,50.34,23.62,29.99,0,47.85,0,34.27,34.75,26.24,35.47,9.49,55.62,26.74,50.07,49.22,47.49,43.38,30.62,26.75
EVT-0008769,2024-12-04 22:49:43,BR,LATAM,Sao Paulo,BR-622,-22.61177,-47.03086,AG-2339,HQ,TOP_SECRET,T-014,OP-2025-008769,MIRAGE-561,RANSOMWARE,Defense,5,MEDIUM,CYBINT,SIGINT,42,64,58,67,67,320961,3452,152,Y,Y,N,N,CLOSED,P2,Y,3,N,aurora-1.1,possible duplicate event,69.35,79.08,83.39,74.38,44.32,64.3,60.81,60.8,82.66,73.46,31.22,36.56,32.34,35.44,29.33,39.83,36.46,32.44,36.76,26.74,37.28,31.83,37.14,40.8,33.3,36.12,26.12,34.2,26.37,19.07,79.32,87.02,70.69,72.15,90.51,68.5,100,80.27,93.8,67.51,0,53.79,41.18,12.12,11.76,35.11,47.9,30.07,14.56,7.38,29.18,32.94,16.02,0,28.96,17.75,19.41,51.73,25.98,8.47
EVT-0008770,2024-07-19 05:46:59,BR,LATAM,Sao Paulo,BR-396,-22.57747,-46.07226,AG-5081,SENIOR,SECRET,T-006,OP-2025-008770,NIGHTFALL-293,CYBER_INTRUSION,Telecom,5,HIGH,FININT,OSINT,75,66,68,66,64,302616,3190,143,N,N,N,N,NEW,P2,Y,0,N,aurora-1.2,possible duplicate event,67.27,79.23,64.77,62.16,70.14,74.43,68.27,65.89,62.67,59.07,24.66,37.35,32.79,27.28,30.56,36.02,28.16,34.44,36.72,35.15,26.83,27.35,31.54,35.52,24.93,31.18,26.74,29.7,45.45,39.01,100,100,100,100,100,100,100,100,100,100,0,33.8,8.92,36.45,38.21,17.89,41.13,39.13,33.49,24.31,42.66,26.22,23.98,40.48,40.81,32.14,0,39.86,55.37,54.68
EVT-0008771,2024-02-25 15:35:28,SK,EU-CENTRAL,Bratislava,SK-294,48.85456,18.48174,AG-3961,SENIOR,TOP_SECRET,T-028,OP-2025-008771,PHOENIX-721,RANSOMWARE,Logistics,8,MEDIUM,FININT,CYBINT,58,63,66,67,55,302654,3251,115,Y,N,N,N,NEW,P2,Y,2,N,aurora-1.0,manual verification pending,56.52,52.25,67.98,82.87,68.06,65.45,52.1,66.8,76.48,66.18,25.98,29.79,30.41,20.1,35.79,29.54,26.58,38.95,24.2,34.27,28.72,32.8,31.47,30.32,30.87,37.26,33.62,25.41,22.14,38.93,94.35,100,100,96.3,100,100,100,100,100,100,29.64,17.04,35.63,31.78,24.67,63.64,22.85,49.86,61.29,27.42,31.05,40.63,49.77,92.51,10.54,40.01,56.77,33.03,32.07,23.59
EVT-0008772,2024-08-24 12:29:30,DE,EU-CENTRAL,Berlin,DE-937,52.68832,14.95165,AG-8711,JUNIOR,CONFIDENTIAL,T-002,OP-2025-008772,MIRAGE-621,INSIDER_TRADING,Government,4,HIGH,SIGINT,CYBINT,65,71,70,77,66,367978,3542,151,Y,Y,N,N,CONFIRMED,P2,Y,3,N,aurora-1.0,manual verification pending,84.75,53.78,74.78,68.63,82.57,75.56,67.24,56.84,66.36,81.02,41.98,36.14,35.17,36.67,43.42,31.17,41.73,27.75,32.5,42.75,29.19,34.39,40.87,28.19,26.48,29.02,42.29,42.76,36.36,29.54,100,100,100,100,100,100,100,100,100,100,26.51,90.21,45.64,17.28,19.68,39.22,73.48,36.5,22.45,71.91,48.09,53.52,28.89,41.51,7.15,20.68,36.0,29.65,28.72,27.98
